,Open,High,Low,Weighted Price,price,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum_1,momentum_2,momentum_3,momentum_4,momentum_5,momentum_1 return,momentum_2 return,momentum_3 return,momentum_4 return,momentum_5 return,datetime,bitcoin,Hourly Polarity Mean,Hourly Polarity Weighted Mean 1,Hourly Polarity Weighted Mean 1_2,Hourly Polarity Weighted Mean 1_4
2020-03-14 20:00:00,5396.9,5437.1,5288.0,5369.48,5336.7,5388.171428571453,5438.3190476190475,5444.293943169381,5401.310366952487,-42.98357621689411,47.26664483906167,5532.852337297171,5343.785757940924,5362.130738229652,5398.8,5461.1,5410.7,5406.9,5321.7,0.9884974438764169,0.9772207064510812,0.9863233962333894,0.9870165899128891,1.0028186481763346,2020-03-14 20:00:00,138.06602870813398,0.10922495938762447,0.0454280727744991,0.0820897898663979,0.0944389649287948
2020-03-14 21:00:00,5333.4,5349.2,5275.0,5303.89,5299.4,5376.471428571453,5429.190476190475,5433.561058490167,5385.631848959796,-47.92920953037083,58.137386545510196,5545.465249281496,5312.915703099455,5320.31024607655,5336.7,5398.8,5461.1,5410.7,5406.9,0.9930106620196001,0.9815885011484032,0.9703905806522494,0.9794296486591383,0.9801179973737262,2020-03-14 21:00:00,138.06602870813398,0.11665064659277626,0.058575524406892086,0.09371713108973767,0.10464702464240314
2020-03-14 22:00:00,5297.0,5327.8,5185.0,5251.09,5270.0,5369.085714285739,5416.97619047619,5421.445424527932,5367.8423337352115,-53.60309079272065,68.59804245478024,5554.17227538575,5279.78010556663,5286.770082025517,5299.4,5336.7,5398.8,5461.1,5410.7,0.994452202136091,0.9875016395900088,0.9761428465584945,0.9650070498617495,0.973995970946458,2020-03-14 22:00:00,145.3326617980358,0.09110222280794235,0.01923239267570368,0.05184865412866808,0.07314621591677367
2020-03-14 23:00:00,5268.9,5268.9,5057.0,5134.84,5162.2,5334.128571428596,5396.604761904761,5402.242059748085,5336.205051622102,-66.03700812598345,100.87278645737769,5598.350334819516,5194.859188990006,5203.723360675172,5270.0,5299.4,5336.7,5398.8,5461.1,0.9795445920303605,0.9741102766350908,0.9673018906815073,0.9561754463954952,0.9452674369632491,2020-03-14 23:00:00,154.415953160413,0.08007997741669128,-0.005534141786137279,0.04648128889676384,0.06701948403374253
2020-03-15 00:00:00,5163.1,5265.9,5092.6,5186.6,5186.3,5302.071428571454,5376.980952380952,5386.246351618598,5313.142735987932,-73.10361563066635,107.89531522580577,5592.771582832564,5161.19032192934,5192.107786891725,5162.2,5270.0,5299.4,5336.7,5398.8,1.0046685521676806,0.9841176470588235,0.9786579612786355,0.9718177900200499,0.9606394013484478,2020-03-15 00:00:00,132.61605389070763,0.09623226610541301,0.08986559332677964,0.09400904816184201,0.09280045295384388
2020-03-15 01:00:00,5186.2,5220.4,5137.6,5174.81,5155.0,5258.342857142882,5358.633333333333,5369.116992239443,5288.81308429748,-80.30390794196319,93.81097762984227,5546.255288593018,5171.011378073648,5167.369262297241,5186.3,5162.2,5270.0,5299.4,5336.7,0.9939648689817403,0.9986052458254233,0.9781783681214421,0.972751632260256,0.9659527423314034,2020-03-15 01:00:00,123.53276252833041,0.1328435251410597,0.0773449808813019,0.10349705452833707,0.11818450625233393
2020-03-15 02:00:00,5155.0,5223.1,5145.0,5176.16,5195.3,5229.271428571454,5346.190476190475,5356.2416594809665,5274.426455944022,-81.81520353694486,72.03373548328908,5490.257947157053,5202.123005223897,5185.9897540990805,5155.0,5186.3,5162.2,5270.0,5299.4,1.0078176527643066,1.001735341187359,1.0064119948859014,0.9858254269449716,0.980356266747179,2020-03-15 02:00:00,116.26612943842862,0.08671140392857936,-0.0028760315841918497,0.05251868957521171,0.07064869612377983
2020-03-15 03:00:00,5192.2,5225.1,5155.6,5181.67,5180.0,5206.88571428574,5333.104761904761,5343.186721741636,5259.8993088757115,-83.28741286592413,55.545909798073,5444.196581500907,5222.0129423086155,5181.996584699694,5195.3,5155.0,5186.3,5162.2,5270.0,0.9970550305083441,1.0048496605237633,0.9987852611688487,1.0034481422649257,0.9829222011385199,2020-03-15 03:00:00,110.81615462100228,0.09063461983360985,0.39584339430908344,0.1550719516164345,0.10567454665161292
2020-03-15 04:00:00,5180.1,5279.7,5180.1,5232.72,5248.0,5199.542857142883,5320.109523809523,5336.135853464478,5258.068645971755,-78.06720749272245,43.33235346944013,5406.774230748403,5233.444816870643,5225.998861566564,5180.0,5195.3,5155.0,5186.3,5162.2,1.013127413127413,1.0101437838045926,1.0180407371483997,1.0118967279177833,1.0166208205803728,2020-03-15 04:00:00,110.81615462100228,0.11333333333333333,0.09332103245382044,0.10480961112917214,0.1094780143020017
2020-03-15 05:00:00,5249.9,5276.8,5201.5,5233.58,5248.7,5196.500000000025,5313.9619047619035,5329.65912357822,5256.627315822255,-73.03180775596502,37.977098362798415,5389.916101487501,5238.007708036306,5241.132953855521,5248.0,5180.0,5195.3,5155.0,5186.3,1.0001333841463413,1.0132625482625481,1.0102785209708776,1.018176527643065,1.0120316988990223,2020-03-15 05:00:00,112.63281289347772,,,,
2020-03-15 06:00:00,5242.0,5303.4,5242.0,5277.66,5283.2,5213.785714285739,5315.514285714285,5326.217707016869,5260.71542108037,-65.50228593649899,46.372385050755796,5408.259055815796,5222.769515612773,5269.177651285173,5248.7,5248.0,5180.0,5195.3,5155.0,1.0065730561853412,1.0067073170731706,1.01992277992278,1.0169191384520624,1.0248690591658585,2020-03-15 06:00:00,118.08278771090407,,,,
2020-03-15 07:00:00,5285.4,5328.2,5235.0,5283.66,5270.8,5225.857142857168,5308.761904761904,5322.112691682287,5262.266894760313,-59.84579692197349,48.95153580022008,5406.664976362344,5210.858833161464,5270.259217095058,5283.2,5248.7,5248.0,5180.0,5195.3,0.9976529376135677,1.0042105664259722,1.004344512195122,1.0175289575289577,1.0145323657921583,2020-03-15 07:00:00,123.53276252833041,,,,
2020-03-15 08:00:00,5268.3,5268.3,5213.2,5242.95,5229.8,5236.542857142883,5295.666666666665,5315.274714520637,5257.271987874111,-58.00272664652584,37.79999370194119,5371.266654070548,5220.066679262783,5243.286405698353,5270.8,5283.2,5248.7,5248.0,5180.0,0.9922212946801244,0.9898924894003635,0.9963991083506393,0.996532012195122,1.0096138996138997,2020-03-15 08:00:00,127.16607907328131,0.07734004965622612,0.025530040317043562,0.04619641647675223,0.061396739034740126
2020-03-15 09:00:00,5229.6,5261.3,5213.6,5235.92,5243.8,5243.4714285714535,5285.999999999998,5309.9802912228115,5255.199374355017,-54.780916867794076,33.13782905295609,5352.27565810591,5219.724341894086,5243.628801899451,5229.8,5270.8,5283.2,5248.7,5248.0,1.002676966614402,0.994877437960082,0.9925423985463356,0.999066435498314,0.9991996951219513,2020-03-15 09:00:00,123.53276252833041,0.07200950698807682,0.018931163759447242,0.05914716738560073,0.06953316925681477
2020-03-15 10:00:00,5242.2,5475.0,5232.7,5399.21,5436.7,5280.142857142882,5291.733333333332,5319.366936317418,5283.122547531168,-36.244388786250056,71.27855818687462,5434.290449707081,5149.176216959582,5372.3429339664835,5243.8,5229.8,5270.8,5283.2,5248.7,1.0367863000114421,1.039561742322842,1.0314752978674964,1.0290543609933374,1.0358183931259168,2020-03-15 10:00:00,121.71610425585496,0.13795458662739563,0.14079362334886317,0.12817514562280044,0.12906004186818218
2020-03-15 11:00:00,5435.4,5457.9,5390.0,5429.67,5433.0,5306.571428571454,5294.195238095236,5327.784200293905,5306.180617141757,-21.60358315214853,89.37435714086156,5472.94395237696,5115.446523813513,5412.7809779888275,5436.7,5243.8,5229.8,5270.8,5283.2,0.9993194401015322,1.0360807048323735,1.0388542582890359,1.0307733171435076,1.0283540278619019,2020-03-15 11:00:00,125.34942080080586,0.11570656341945411,0.05557775772893138,0.0943234045859708,0.10671943200065377
2020-03-15 12:00:00,5432.7,5594.2,5264.2,5423.79,5304.5,5314.542857142883,5293.376190476189,5326.059444716579,5305.9220606584095,-20.13738405816912,85.76813427607797,5464.9124590283445,5121.839921924033,5340.593659329609,5433.0,5436.7,5243.8,5229.8,5270.8,0.9763482422234493,0.9756837787628525,1.0115755749647202,1.0142835290068453,1.0063937163238976,2020-03-15 12:00:00,121.71610425585496,0.11881621239661014,0.07875558709243692,0.09592059976746317,0.10607089297803826
2020-03-15 13:00:00,5304.5,5366.4,5293.8,5334.61,5328.1,5320.957142857168,5289.623809523809,5326.210596959795,5309.334051326347,-16.876545633447677,84.70582146778698,5459.035452459382,5120.212166588235,5332.264553109871,5304.5,5433.0,5436.7,5243.8,5229.8,1.0044490526911114,0.9806920669979754,0.9800246473044311,1.0160761279987796,1.0187961298711232,2020-03-15 13:00:00,114.44947116595317,0.09431251535232847,0.057636520919087934,0.08641627603489153,0.09112123239312012
2020-03-15 14:00:00,5332.0,5350.2,5241.6,5296.09,5305.2,5325.871428571453,5284.5999999999985,5324.654256444255,5308.698043429986,-15.956213014269451,82.27388638571017,5449.147772771419,5120.052227228578,5314.2215177032895,5328.1,5304.5,5433.0,5436.7,5243.8,0.9957020326195077,1.0001319634272787,0.9764770844837106,0.9758125333382383,1.011709065944544,2020-03-15 14:00:00,114.44947116595317,0.13193784679548953,0.1929267022601904,0.15550010376416107,0.14340542422835878
2020-03-15 15:00:00,5305.2,5347.5,5281.1,5318.26,5315.5,5338.11428571431,5277.666666666665,5323.976163374311,5309.744498286911,-14.23166508739996,71.2303640448438,5420.127394756353,5135.205938576977,5315.073839234429,5305.2,5328.1,5304.5,5433.0,5436.7,1.0019414913669606,0.9976351795199039,1.0020737110000943,0.9783729063132708,0.9777070649474866,2020-03-15 15:00:00,114.44947116595317,0.09700545728170158,0.14329062326650172,0.09252386494756698,0.09072759797737216
2020-03-15 16:00:00,5307.5,5337.1,5250.2,5289.17,5276.6,5342.800000000024,5271.847619047618,5320.466817939177,5304.645344704309,-15.82147323486879,64.7787516607322,5401.405122369082,5142.290115726153,5289.424613078143,5315.5,5305.2,5328.1,5304.5,5433.0,0.9926817797008749,0.9946090628063033,0.99033426549802,0.9947403148270337,0.9712129578501749,2020-03-15 16:00:00,112.63281289347772,0.10253401360544219,0.09303986381212612,0.09687621287299975,0.09821110174150388
2020-03-15 17:00:00,5279.8,5389.4,5279.8,5326.92,5285.8,5321.242857142882,5269.423809523809,5317.898905499239,5301.746060903646,-16.152844595592796,52.21196724761479,5373.847744019038,5164.9998750285795,5287.008204359381,5276.6,5315.5,5305.2,5328.1,5304.5,1.0017435469810105,0.9944125670209765,0.9963432104350449,0.9920609598168202,0.9964746912998398,2020-03-15 17:00:00,112.63281289347772,,,,
2020-03-15 18:00:00,5296.0,5324.3,5273.7,5298.6,5298.0,5301.957142857167,5269.357142857142,5316.424912499295,5301.169743841548,-15.255168657747163,17.337517811562922,5304.032178480268,5234.682107234016,5294.336068119794,5285.8,5276.6,5315.5,5305.2,5328.1,1.002308070679935,1.0040556418906113,0.9967077415106763,0.9986428409862023,0.9943507066308814,2020-03-15 18:00:00,118.08278771090407,,,,
2020-03-15 19:00:00,5299.5,5365.0,5281.8,5330.71,5305.3,5302.071428571454,5271.038095238095,5315.600844906755,5301.805167865925,-13.795677040830014,17.35969607095079,5305.757487379996,5236.3187030961935,5301.645356039931,5298.0,5285.8,5276.6,5315.5,5305.2,1.001377878444696,1.0036891293654697,1.005439108516848,0.9980810836233657,1.0000188494307474,2020-03-15 19:00:00,118.08278771090407,,,,
2020-03-15 20:00:00,5301.5,5317.9,5174.0,5235.38,5175.8,5280.314285714311,5271.685714285714,5305.2452267655135,5282.419757425014,-22.825469340499694,47.89141985048133,5367.468553986677,5175.902874584752,5217.74845201331,5305.3,5298.0,5285.8,5276.6,5315.5,0.9755904472885605,0.9769346923367309,0.9791895266563245,0.9808967895993632,0.9737183708023704,2020-03-15 20:00:00,125.34942080080586,,,,
2020-03-15 21:00:00,5175.2,6002.2,5174.0,5620.45,5938.3,5370.757142857169,5307.495238095238,5352.1381729310315,5383.324410128858,31.186237197826813,254.5676259671129,5816.6304900294635,4798.359986161013,5698.116150671103,5175.8,5305.3,5298.0,5285.8,5276.6,1.1473202210286333,1.1193146476165343,1.1208569271423179,1.123443944152257,1.1254027214494182,2020-03-15 21:00:00,148.96597834298666,0.059466739204642426,0.05763527213123833,0.056550098229549206,0.05835377418063842
2020-03-15 22:00:00,5938.3,5941.1,5277.0,5509.1,5345.5,5375.042857142884,5316.566666666667,5351.646456417622,5377.5052701090335,25.858813691411342,253.7334747141808,5824.033616095028,4809.099717238305,5463.038716890368,5938.3,5175.8,5305.3,5298.0,5285.8,0.9001734503140629,1.032787201978438,1.0075773283320453,1.0089656474141184,1.0112944114419766,2020-03-15 22:00:00,161.6825862503148,0.09707550973401433,0.09203983394425988,0.0995203051159174,0.10035979065669945
2020-03-15 23:00:00,5347.2,5439.3,5305.9,5356.77,5340.1,5384.114285714312,5323.461904761904,5350.791163349651,5371.7506131691825,20.959449819531983,250.74489977257824,5824.951704307061,4821.972105216748,5381.07957229679,5345.5,5938.3,5175.8,5305.3,5298.0,0.9989898045084651,0.8992640991529562,1.0317438850032845,1.0065594782575915,1.0079463948659872,2020-03-15 23:00:00,154.415953160413,0.07767960171021265,0.017447807426933044,0.05120027661605593,0.06508054724925724
2020-03-16 00:00:00,5339.7,5341.4,5174.0,5224.67,5238.8,5377.400000000026,5326.261904761905,5342.495521620047,5351.296672681617,8.801151061569726,254.41861829156477,5835.099141345034,4817.424668178775,5286.22652409893,5340.1,5345.5,5938.3,5175.8,5305.3,0.9810303177843112,0.9800392853802264,0.8822053449640469,1.012172031376792,0.9874653648238554,2020-03-16 00:00:00,130.7993956182322,0.09766305529674954,0.06334682640996503,0.08601915196504328,0.09321080298840159
2020-03-16 01:00:00,5238.0,5286.6,5205.6,5263.45,5284.8,5375.514285714313,5328.0142857142855,5338.221779277822,5341.066415345984,2.84463606816189,255.1530614395218,5838.320408593329,4817.708162835242,5285.275508032977,5238.8,5340.1,5345.5,5938.3,5175.8,1.0087806367870504,0.9896443886818599,0.9886446543821906,0.8899516696697708,1.0210595463503227,2020-03-16 01:00:00,121.71610425585496,0.08627903080176226,0.293248352368653,0.12022329081623606,0.09431761679501502
2020-03-16 02:00:00,5289.0,5345.8,5270.2,5307.1,5327.5,5378.685714285741,5331.766666666667,5337.427573405391,5338.979274523525,1.5517011181345879,254.27132115510068,5840.309308976869,4823.224024356466,5313.425169344326,5284.8,5238.8,5340.1,5345.5,5938.3,1.0080797759612474,1.0169313583263342,0.9976404936237149,0.9966326816948835,0.8971422797770405,2020-03-16 02:00:00,114.44947116595317,0.10740354566637683,0.08161756691019528,0.10031308974652574,0.10612386770019427
2020-03-16 03:00:00,5327.4,5327.4,5237.2,5282.54,5258.6,5390.514285714312,5330.5952380952385,5331.588493893882,5326.613232289136,-4.975261604745356,245.0176825495665,5820.630603194371,4840.559872996106,5276.875056448109,5327.5,5284.8,5238.8,5340.1,5345.5,0.9870671046457064,0.9950423857099607,1.0037794914866,0.9847381135184734,0.9837433355158546,2020-03-16 03:00:00,107.18283807605138,0.06279262612459233,0.039537125278267686,0.05112136336338508,0.05572965055685154
2020-03-16 04:00:00,5259.9,5289.0,5221.2,5251.31,5230.6,5289.414285714311,5328.680952380953,5324.107864716558,5311.8419657831155,-12.265898933442259,48.57452791290503,5425.8300082067635,5231.531896555143,5246.025018816036,5258.6,5327.5,5284.8,5238.8,5340.1,0.994675388886776,0.9818113561708119,0.9897441719648804,0.9984347560510041,0.9794947660156177,2020-03-16 04:00:00,112.63281289347772,0.0988095238095238,0.15951139795622854,0.14218148924968188,0.12481275876208905
2020-03-16 05:00:00,5232.5,5264.3,5131.9,5183.68,5147.2,5261.085714285739,5324.74761904762,5311.003578441258,5286.512432585713,-24.491145855544346,65.34351354160536,5455.4346461308305,5194.0605919644095,5180.141672938679,5230.6,5258.6,5327.5,5284.8,5238.8,0.9840553664971513,0.9788156543566727,0.9661567339277334,0.9739630638813199,0.9825150797892647,2020-03-16 05:00:00,123.53276252833041,,,,
2020-03-16 06:00:00,5130.0,5130.0,4900.0,5007.4,5013.4,5214.414285714311,5313.776190476191,5288.9588689270895,5244.495135264834,-44.463733662255436,104.46374855404461,5522.7036875842805,5104.8486933681015,5068.980557646227,5147.2,5230.6,5258.6,5327.5,5284.8,0.9740052844264843,0.9584751271364661,0.9533716198227664,0.9410417644298451,0.948645171056615,2020-03-16 06:00:00,139.88268698060944,,,,
2020-03-16 07:00:00,5010.1,5010.1,4762.2,4872.75,4780.3,5148.914285714311,5282.519047619048,5251.28043419175,5173.0804990702445,-78.1999351215054,192.91831111111085,5668.35566984127,4896.682425396826,4876.526852548742,5013.4,5147.2,5230.6,5258.6,5327.5,0.9535046076514941,0.9287185265775568,0.913910450043972,0.9090442323051763,0.8972876583763492,2020-03-16 07:00:00,143.51600352556034,,,,
2020-03-16 08:00:00,4780.0,4928.6,4774.2,4852.58,4899.9,5093.928571428596,5257.133333333333,5225.252253881249,5131.052729982514,-94.1995238987347,202.35448857803556,5661.842310489405,4852.424356177262,4892.10895084958,4780.3,5013.4,5147.2,5230.6,5258.6,1.0250193502499843,0.9773606733953006,0.95195446067765,0.9367758956907428,0.9317879283459475,2020-03-16 08:00:00,159.86592797783936,,,,
2020-03-16 09:00:00,4899.8,4899.8,4800.0,4853.1,4817.2,5021.028571428596,5233.928571428572,5195.026161001157,5082.767694600589,-112.25846640056807,196.00435976701954,5625.937290962611,4841.919851894532,4842.169650283194,4899.9,4780.3,5013.4,5147.2,5230.6,0.9831221045327456,1.007719180804552,0.9608648821159294,0.935887472800746,0.9209650900470309,2020-03-16 09:00:00,152.59929488793756,,,,
2020-03-16 10:00:00,4817.2,4817.9,4331.7,4546.08,4445.4,4904.857142857168,5191.895238095238,5139.498297223293,4984.711126200497,-154.78717102279552,261.7071254740141,5715.309489043266,4668.48098714721,4577.656550094398,4817.2,4899.9,4780.3,5013.4,5147.2,0.922818234659138,0.9072430049592849,0.9299416354622094,0.8867036342601827,0.8636540254895866,2020-03-16 10:00:00,172.5825358851675,,,,
2020-03-16 11:00:00,4445.4,4610.0,4435.4,4544.7,4571.7,4810.728571428596,5156.966666666666,5097.439164095642,4921.170952938883,-176.2682111567592,242.83316436259057,5642.6329953918475,4671.300337941485,4573.685516698132,4445.4,4817.2,4899.9,4780.3,5013.4,1.0284113915508166,0.9490367848542722,0.9330190412049226,0.956362571386733,0.9118961184026808,2020-03-16 11:00:00,181.6658272475447,,,,
2020-03-16 12:00:00,4571.8,5000.0,4551.4,4749.91,4771.5,4757.057142857168,5131.061904761904,5073.295522310779,4898.144652486747,-175.15086982403227,192.34048678634142,5515.742878334587,4746.380931189221,4705.561838899378,4571.7,4445.4,4817.2,4899.9,4780.3,1.0437036550954788,1.0733567283034149,0.9905131611724654,0.9737953835792568,0.998159111352844,2020-03-16 12:00:00,176.2158524301184,0.10720140657242261,0.169233664055276,0.10083687508469505,0.09921330525875409
2020-03-16 13:00:00,4764.9,4920.0,4479.6,4687.5,4842.3,4732.614285714311,5110.380952380951,5056.184742880351,4889.553167488785,-166.631575391566,162.96302677387393,5436.307005928699,4784.4548988332035,4796.720612966459,4771.5,4571.7,4445.4,4817.2,4899.9,1.0148381012260297,1.0591902355797624,1.0892833040896208,1.005210495723657,0.9882446580542461,2020-03-16 13:00:00,179.84916897506926,0.12975694666236498,0.046171297162290216,0.09408384944272415,0.10574971028071933
2020-03-16 14:00:00,4848.8,5122.0,4759.5,4939.38,4940.7,4755.528571428596,5093.947619047618,5047.630317481807,4897.421910952049,-150.20840652975767,181.0579899213224,5456.063598890263,4731.831639204973,4892.70687098882,4842.3,4771.5,4571.7,4445.4,4817.2,1.020320921875968,1.0354605469977993,1.080713957608767,1.1114185450128222,1.0256372996761605,2020-03-16 14:00:00,176.2158524301184,0.10074293012517392,0.15501890894062167,0.11453018053887278,0.10351901860987615
2020-03-16 15:00:00,4940.5,5168.0,4924.4,5069.33,5157.4,4792.31428571431,5087.25238095238,5055.761405075747,4937.418540036349,-118.34286503939711,233.76526280716197,5554.782906566704,4619.721855338056,5069.168956996273,4940.7,4842.3,4771.5,4571.7,4445.4,1.0438601817556217,1.0650723829585114,1.0808760347898982,1.1281142682153247,1.1601655644036533,2020-03-16 15:00:00,161.6825862503148,0.09510324770303553,0.06601774285826037,0.10079770207476915,0.0983221985133175
2020-03-16 16:00:00,5153.6,5200.0,4964.9,5049.29,5023.4,4821.771428571454,5073.828571428569,5053.364263959025,4950.646456953834,-102.71780700519139,249.8614396974492,5573.551450823468,4574.1056920336705,5038.656318998757,5157.4,4940.7,4842.3,4771.5,4571.7,0.9740179160041882,1.0167385188333637,1.0373995828428637,1.0527926228649271,1.0988035085416803,2020-03-16 16:00:00,159.86592797783936,0.10439814814814816,0.07268690637720489,0.0789338681381758,0.08665577133823625
2020-03-16 17:00:00,5023.4,5096.8,5006.0,5047.14,5079.0,4912.285714285739,5069.219047619046,5055.263207369469,4970.393155884013,-84.8700514854554,200.7260440549914,5470.671135729029,4667.766959509064,5065.552106332919,5023.4,5157.4,4940.7,4842.3,4771.5,1.0110682008201617,0.984798541900958,1.0279919849414052,1.0488817297565207,1.064445143036781,2020-03-16 17:00:00,154.415953160413,,,,
2020-03-16 18:00:00,5079.0,5150.0,5033.6,5093.49,5129.6,4991.985714285739,5030.709523809523,5060.769636453212,4994.886516517242,-65.88311993597017,146.34884612447456,5323.407216058472,4738.011831560573,5108.250702110973,5079.0,5023.4,5157.4,4940.7,4842.3,1.0099625910612327,1.0211410598399493,0.9946096870516153,1.0382334487016012,1.0593313095016832,2020-03-16 18:00:00,159.86592797783936,,,,
2020-03-16 19:00:00,5130.4,5143.9,4840.8,4997.5,4950.0,5017.485714285739,5011.876190476189,5052.56447819742,4987.980898591512,-64.58357960590729,113.361522404936,5238.59923528606,4785.153145666317,5002.750234036991,5129.6,5079.0,5023.4,5157.4,4940.7,0.9649875233936369,0.9746012994683992,0.9853883823705061,0.9597859386512585,1.0018823243669925,2020-03-16 19:00:00,165.31590279526569,,,,
2020-03-16 20:00:00,4950.0,5038.6,4831.1,4930.98,4909.7,5027.11428571431,4991.3809523809505,5041.98192425687,4975.937683423587,-66.04424083328286,97.7955082231867,5186.9719688273235,4795.789935934577,4940.716744678997,4950.0,5129.6,5079.0,5023.4,5157.4,0.9918585858585858,0.9571311603243917,0.9666666666666667,0.9773659274594896,0.9519719238375927,2020-03-16 20:00:00,183.48248552002016,0.016023662551440325,0.028041577117473262,0.03770809728427564,0.03118610058181271
2020-03-16 21:00:00,4911.0,5000.1,4868.0,4941.67,4990.2,5034.185714285739,4979.542857142855,5038.146226163769,4978.131885973805,-60.01434018996406,92.13121853438862,5163.805294211632,4795.2804200740775,4973.705581559666,4909.7,4950.0,5129.6,5079.0,5023.4,1.016396113815508,1.008121212121212,0.9728243917654397,0.9825162433549911,0.9933909304455151,2020-03-16 21:00:00,181.6658272475447,0.08247849506570817,0.1443261245721645,0.08180673236061888,0.07990581047674135
2020-03-16 22:00:00,4982.2,5090.6,4867.7,4955.1,4941.2,5003.300000000024,4963.18095238095,5030.965024225712,4972.45005736245,-58.51496686326209,79.2843616362034,5121.7496756533565,4804.612229108543,4952.035193853222,4990.2,4909.7,4950.0,5129.6,5079.0,0.9901807542783856,1.0064158706234596,0.9982222222222222,0.9632719900187148,0.972868674936011,2020-03-16 22:00:00,179.84916897506926,0.11402070337200244,0.09235756926231985,0.10731056548749032,0.10934987354506234
2020-03-16 23:00:00,4941.1,5058.1,4921.1,5008.91,5042.3,5006.000000000024,4949.599999999998,5031.804652060844,4983.196202383611,-48.608449677232784,80.3969526789433,5110.393905357884,4788.806094642111,5012.2117312844075,4941.2,4990.2,4909.7,4950.0,5129.6,1.0204606168542056,1.010440463308084,1.0270077601482779,1.0186464646464646,0.9829811291328758,2020-03-16 23:00:00,167.13256106774114,0.09545618422171909,0.03028850924280437,0.06657716046977981,0.08324736948184949
2020-03-17 00:00:00,5044.0,5110.0,4942.0,5021.74,5087.5,5007.21428571431,4941.452380952378,5035.93023338967,4999.242940478441,-36.68729291122963,81.73631238296107,5104.9250057183,4777.979756186456,5062.4039104281355,5042.3,4941.2,4990.2,4909.7,4950.0,1.0089641631795014,1.0296081923419413,1.0194982165043485,1.0362140252968615,1.0277777777777777,2020-03-17 00:00:00,143.51600352556034,0.09183247867045066,0.0660498548948733,0.08403518674209402,0.0889551490495245
2020-03-17 01:00:00,5089.8,5446.2,5073.2,5255.86,5213.6,5019.21428571431,4940.642857142854,5049.090956842288,5032.220949635604,-16.870007206684022,105.43066329092723,5151.504183724709,4729.781530560999,5163.201303476046,5087.5,5042.3,4941.2,4990.2,4909.7,1.024786240786241,1.0339725918727565,1.0551283089128147,1.0447677447797685,1.0618978756339492,2020-03-17 01:00:00,132.61605389070763,0.09694640178734748,0.046450619283826024,0.06758037911070022,0.07978240475808718
2020-03-17 02:00:00,5217.3,5320.0,5162.3,5261.01,5304.6,5069.871428571452,4948.138095238093,5068.017552631748,5074.125418922434,6.107866290685706,144.55974214032963,5237.257579518752,4659.018610957434,5257.467101158682,5213.6,5087.5,5042.3,4941.2,4990.2,1.017454350161117,1.0426732186732188,1.0520199115483013,1.0735448878814864,1.063003486834195,2020-03-17 02:00:00,127.16607907328131,0.08874992978604213,0.09290949240308095,0.0830531552008789,0.07832024314594987
2020-03-17 03:00:00,5311.5,5373.7,5253.4,5313.97,5342.3,5131.671428571453,4963.799999999998,5088.334770955322,5115.383046780521,27.048275825199198,156.63805108490666,5277.076102169812,4650.523897830185,5314.022367052894,5304.6,5213.6,5087.5,5042.3,4941.2,1.0071070391735475,1.0246854380850083,1.050083538083538,1.059496658271027,1.0811746134542217,2020-03-17 03:00:00,121.71610425585496,0.09777916478039024,0.1275336553988774,0.10621790681394443,0.09730284303831417
2020-03-17 04:00:00,5340.3,5349.1,5232.6,5280.24,5280.0,5173.071428571454,4987.595238095236,5102.532195329002,5140.70873189121,38.17653656220773,151.21858036523588,5290.032398825708,4685.158077364764,5291.340789017631,5342.3,5304.6,5213.6,5087.5,5042.3,0.9883383561387417,0.9953625155525392,1.0127359214362437,1.037837837837838,1.0471411855700772,2020-03-17 04:00:00,125.34942080080586,0.0,0.0,0.0,0.0
2020-03-17 05:00:00,5280.0,5311.3,5260.2,5294.35,5299.8,5224.300000000026,5006.638095238093,5117.1446253046315,5165.184311600256,48.03968629562405,116.2809528687204,5239.200000975534,4774.076189500653,5296.9802630058775,5280.0,5342.3,5304.6,5213.6,5087.5,1.0037500000000001,0.992044624974262,0.9990951249858613,1.0165336811416295,1.0417297297297297,2020-03-17 05:00:00,138.06602870813398,,,,
2020-03-17 06:00:00,5297.2,5324.5,5250.0,5275.11,5302.5,5261.4714285714535,5029.747619047617,5130.874653059845,5186.309802123294,55.43514906344899,86.06857177667158,5201.88476260096,4857.610475494274,5300.660087668625,5299.8,5280.0,5342.3,5304.6,5213.6,1.0005094531869128,1.0042613636363635,0.9925500252700148,0.9996041171813143,1.0170515574650911,2020-03-17 06:00:00,139.88268698060944,,,,
2020-03-17 07:00:00,5301.3,5449.0,5288.9,5384.35,5387.8,5304.371428571454,5074.623809523809,5149.906160240597,5217.308294104326,67.40213386372852,53.62955386422232,5181.882917252254,4967.3647017953635,5358.753362556209,5302.5,5299.8,5280.0,5342.3,5304.6,1.0160867515322962,1.016604400166044,1.0204166666666667,1.0085169309099078,1.0156845002450703,2020-03-17 07:00:00,136.24937043565853,,,,
